Repo ID,Repo URL,Repo Name,Repo Rating,Repo Rank
2032813,https://github.com/DevinVinson/WordPress-Plugin-Boilerplate,DevinVinson/WordPress-Plugin-Boilerplate,6537,2382
28084589,https://github.com/carpedm20/awesome-hacking,carpedm20/awesome-hacking,7001,2181
20652074,https://github.com/xcltapestry/XCL-Charts,xcltapestry/XCL-Charts,3821,4582
164554832,https://github.com/ageron/handson-ml2,ageron/handson-ml2,14680,778
19868085,https://github.com/rlabbe/Kalman-and-Bayesian-Filters-in-Python,rlabbe/Kalman-and-Bayesian-Filters-in-Python,10056,1378
35143711,https://github.com/malcommac/SwiftDate,malcommac/SwiftDate,6304,2476
13367154,https://github.com/sameersbn/docker-gitlab,sameersbn/docker-gitlab,6749,2281
237159,https://github.com/expressjs/express,expressjs/express,52710,75
488514,https://github.com/rubygems/bundler,rubygems/bundler,4824,3478
2329766,https://github.com/mathiasbynens/dotfiles,mathiasbynens/dotfiles,26256,277
3133662,https://github.com/MacGapProject/MacGap1,MacGapProject/MacGap1,3583,4982
156606738,https://github.com/openai/spinningup,openai/spinningup,5941,2678
18275356,https://github.com/facebookarchive/pop,facebookarchive/pop,19848,483
20976138,https://github.com/official-stockfish/Stockfish,official-stockfish/Stockfish,4514,3782
76955905,https://github.com/jivoi/awesome-ml-for-cybersecurity,jivoi/awesome-ml-for-cybersecurity,4322,3981
9131292,https://github.com/jenssegers/laravel-mongodb,jenssegers/laravel-mongodb,5453,2983
8678290,https://github.com/barryvdh/laravel-ide-helper,barryvdh/laravel-ide-helper,11212,1178
19051806,https://github.com/StackStorm/st2,StackStorm/st2,4250,4076
7878487,https://github.com/tholman/zenpen,tholman/zenpen,3765,4682
54572588,https://github.com/jezen/is-thirteen,jezen/is-thirteen,5181,3183
1826128,https://github.com/gatling/gatling,gatling/gatling,5081,3263
30025372,https://github.com/Huxpro/huxpro.github.io,Huxpro/huxpro.github.io,5765,2782
3750921,https://github.com/nightwatchjs/nightwatch,nightwatchjs/nightwatch,10658,1278
35451268,https://github.com/Khan/tota11y,Khan/tota11y,4725,3577
4008931,https://github.com/StevenBlack/hosts,StevenBlack/hosts,17616,578
175650201,https://github.com/alipay/SoloPi,alipay/SoloPi,3986,4382
114542075,https://github.com/arogozhnikov/python3_with_pleasure,arogozhnikov/python3_with_pleasure,3633,4885
1786438,https://github.com/visionmedia/move.js,visionmedia/move.js,4617,3677
91594105,https://github.com/ansible/awx,ansible/awx,9534,1481
1398630,https://github.com/symfony/console,symfony/console,8661,1681
2951379,https://github.com/shichuan/javascript-patterns,shichuan/javascript-patterns,9113,1575
2063261,https://github.com/scalessec/Toast,scalessec/Toast,3703,4784
2281775,https://github.com/marcuswestin/WebViewJavascriptBridge,marcuswestin/WebViewJavascriptBridge,13610,876
35065876,https://github.com/GoogleCloudPlatform/python-docs-samples,GoogleCloudPlatform/python-docs-samples,4944,3381
51830024,https://github.com/popcorn-official/popcorn-desktop,popcorn-official/popcorn-desktop,5632,2864
1185279,https://github.com/OpenEmu/OpenEmu,OpenEmu/OpenEmu,12632,979
45632603,https://github.com/reactjs/react-router-redux,reactjs/react-router-redux,7937,1878
12974571,https://github.com/typicode/jsonplaceholder,typicode/jsonplaceholder,4159,4179
162723104,https://github.com/OWASP/CheatSheetSeries,OWASP/CheatSheetSeries,15894,678
24494032,https://github.com/mysql/mysql-server,mysql/mysql-server,6303,2477
17452080,https://github.com/lcobucci/jwt,lcobucci/jwt,6120,2581
73968389,https://github.com/phillipi/pix2pix,phillipi/pix2pix,8303,1780
4925652,https://github.com/robfig/cron,robfig/cron,7635,1979
15045751,https://github.com/docker/compose,docker/compose,22370,380
43371,https://github.com/eventmachine/eventmachine,eventmachine/eventmachine,4075,4277
30231828,https://github.com/mozilla/readability,mozilla/readability,3900,4482
2998811,https://github.com/robbiehanson/CocoaHTTPServer,robbiehanson/CocoaHTTPServer,5334,3080
33213787,https://github.com/weiliu89/caffe,weiliu89/caffe,4415,3880
5694513,https://github.com/aws/aws-sdk-js,aws/aws-sdk-js,6535,2383
356756,https://github.com/technomancy/leiningen,technomancy/leiningen,6995,2183
109878485,https://github.com/Juanpe/SkeletonView,Juanpe/SkeletonView,10051,1379
2935735,https://github.com/adobe/brackets,adobe/brackets,33381,180
132108,https://github.com/typhoeus/typhoeus,typhoeus/typhoeus,3821,4582
36606437,https://github.com/Tencent/omi,Tencent/omi,11809,1084
40684033,https://github.com/mozilla/sops,mozilla/sops,7273,2082
29782400,https://github.com/h6ah4i/android-advancedrecyclerview,h6ah4i/android-advancedrecyclerview,5079,3265
35685034,https://github.com/oblador/react-native-vector-icons,oblador/react-native-vector-icons,14679,779
77071207,https://github.com/laravel/tinker,laravel/tinker,6748,2283
3577919,https://github.com/beego/beego,beego/beego,26224,278
5880912,https://github.com/NetEase/pomelo,NetEase/pomelo,11208,1179
14981376,https://github.com/dogecoin/dogecoin,dogecoin/dogecoin,4823,3480
1381673,https://github.com/kiegroup/drools,kiegroup/drools,3583,4982
13042462,https://github.com/mozilla/Fira,mozilla/Fira,4616,3679
40667593,https://github.com/realm/realm-js,realm/realm-js,4322,3981
7006572,https://github.com/magicmonty/bash-git-prompt,magicmonty/bash-git-prompt,5937,2679
10744183,https://github.com/netdata/netdata,netdata/netdata,52238,76
692528,https://github.com/stephenmcd/mezzanine,stephenmcd/mezzanine,4250,4076
6853358,https://github.com/substack/tape,substack/tape,5452,2984
24579238,https://github.com/vuejs/vue-devtools,vuejs/vue-devtools,19833,484
22361,https://github.com/trogdoro/xiki,trogdoro/xiki,3765,4682
43790903,https://github.com/Khan/aphrodite,Khan/aphrodite,5181,3183
1690480,https://github.com/qgis/QGIS,qgis/QGIS,4514,3782
16389681,https://github.com/google/j2objc,google/j2objc,5765,2782
4897046,https://github.com/ccampbell/mousetrap,ccampbell/mousetrap,10658,1278
61722736,https://github.com/Kotlin/kotlinx.coroutines,Kotlin/kotlinx.coroutines,9109,1576
44402056,https://github.com/electron/electron-api-demos,electron/electron-api-demos,9530,1482
1007362,https://github.com/twitter/finagle,twitter/finagle,7934,1880
2624312,https://github.com/benjamine/jsondiffpatch,benjamine/jsondiffpatch,3633,4885
128018428,https://github.com/alibaba/Sentinel,alibaba/Sentinel,15885,679
7266208,https://github.com/koenbok/Framer,koenbok/Framer,5631,2865
10227799,https://github.com/blakeembrey/code-problems,blakeembrey/code-problems,3703,4784
88650014,https://github.com/flutter/plugins,flutter/plugins,13607,877
2831096,https://github.com/TTimo/doom3.gpl,TTimo/doom3.gpl,4158,4181
112821105,https://github.com/yujiosaka/headless-chrome-crawler,yujiosaka/headless-chrome-crawler,4943,3382
71939872,https://github.com/palantir/blueprint,palantir/blueprint,17567,579
22553797,https://github.com/getgrav/grav,getgrav/grav,12630,980
5857265,https://github.com/leizongmin/js-xss,leizongmin/js-xss,3986,4382
15435,https://github.com/Shopify/liquid,Shopify/liquid,8661,1681
183874244,https://github.com/baidu/amis,baidu/amis,6535,2383
31791482,https://github.com/microsoft/Windows-driver-samples,microsoft/Windows-driver-samples,4319,3983
7600409,https://github.com/shadowsocks/shadowsocks-windows,shadowsocks/shadowsocks-windows,52035,77
130464961,https://github.com/sharkdp/bat,sharkdp/bat,26116,275
19103692,https://github.com/pallets/click,pallets/click,10655,1280
1644196,https://github.com/JuliaLang/julia,JuliaLang/julia,33336,181
15509440,https://github.com/akkadotnet/akka.net,akkadotnet/akka.net,3821,4582
11663059,https://github.com/codegangsta/gin,codegangsta/gin,3632,4887
2278524,https://github.com/hubotio/hubot,hubotio/hubot,15842,680
15570122,https://github.com/chriskiehl/Gooey,chriskiehl/Gooey,11207,1180
8986217,https://github.com/koreader/koreader,koreader/koreader,7927,1881
31452467,https://github.com/apsdehal/awesome-ctf,apsdehal/awesome-ctf,5629,2866
5279091,https://github.com/square/dagger,square/dagger,7263,2083
21961171,https://github.com/asweigart/pyautogui,asweigart/pyautogui,4940,3383
81298092,https://github.com/KelvinJin/AnimatedCollectionViewLayout,KelvinJin/AnimatedCollectionViewLayout,4156,4182
53751940,https://github.com/Okazari/Rythm.js,Okazari/Rythm.js,3701,4786
105686726,https://github.com/uber/RIBs,uber/RIBs,6119,2582
11323319,https://github.com/erusev/parsedown,erusev/parsedown,13604,878
2491285,https://github.com/mozilla/BrowserQuest,mozilla/BrowserQuest,8657,1683
65851975,https://github.com/yahoo/open_nsfw,yahoo/open_nsfw,5450,2985
20818126,https://github.com/google/ExoPlayer,google/ExoPlayer,17559,580
9603889,https://github.com/NodeBB/NodeBB,NodeBB/NodeBB,11807,1086
2055965,https://github.com/swagger-api/swagger-ui,swagger-api/swagger-ui,19816,485
64669556,https://github.com/alibaba/BeeHive,alibaba/BeeHive,3986,4382
18147239,https://github.com/nzakas/understandinges6,nzakas/understandinges6,5334,3080
150713223,https://github.com/kubeedge/kubeedge,kubeedge/kubeedge,3764,4684
23129458,https://github.com/aseprite/aseprite,aseprite/aseprite,12623,981
51620349,https://github.com/timdonnelly/Advance,timdonnelly/Advance,4411,3881
157318000,https://github.com/vercel/ncc,vercel/ncc,5181,3183
12418999,https://github.com/gopherjs/gopherjs,gopherjs/gopherjs,10049,1380
33452903,https://github.com/RichardKnop/machinery,RichardKnop/machinery,5077,3266
12464962,https://github.com/sofish/pen,sofish/pen,4723,3580
11178512,https://github.com/happyfish100/fastdfs,happyfish100/fastdfs,7261,2084
447184,https://github.com/rspec/rspec-rails,rspec/rspec-rails,4513,3784
197432758,https://github.com/jedisct1/dsvpn,jedisct1/dsvpn,4822,3481
1706871,https://github.com/davatron5000/FitText.js,davatron5000/FitText.js,6747,2284
4641606,https://github.com/imsky/holder,imsky/holder,5764,2784
479586,https://github.com/mathiasbynens/jquery-placeholder,mathiasbynens/jquery-placeholder,4075,4277
7398306,https://github.com/prasmussen/gdrive,prasmussen/gdrive,6991,2184
75432091,https://github.com/kickstarter/ios-oss,kickstarter/ios-oss,7635,1979
249842476,https://github.com/nytimes/covid-19-data,nytimes/covid-19-data,6303,2477
12755139,https://github.com/OnsenUI/OnsenUI,OnsenUI/OnsenUI,8303,1780
12093057,https://github.com/simplefocus/FlowType.JS,simplefocus/FlowType.JS,4614,3680
1181927,https://github.com/bitcoin/bitcoin,bitcoin/bitcoin,52021,78
139910229,https://github.com/npm/cli,npm/cli,4318,3984
49623605,https://github.com/baidu-research/warp-ctc,baidu-research/warp-ctc,3899,4485
4268140,https://github.com/moment/moment-timezone,moment/moment-timezone,3582,4985
5736080,https://github.com/FreeCAD/FreeCAD,FreeCAD/FreeCAD,9102,1577
194027578,https://github.com/alibaba/hooks,alibaba/hooks,5937,2679
22043847,https://github.com/mission-peace/interview,mission-peace/interview,9528,1483
17829481,https://github.com/fivethirtyeight/data,fivethirtyeight/data,14672,780
21340422,https://github.com/fkling/astexplorer,fkling/astexplorer,3821,4582
2179572,https://github.com/Kozea/WeasyPrint,Kozea/WeasyPrint,4249,4078
39176269,https://github.com/vuejs/vuex,vuejs/vuex,26057,279
23338716,https://github.com/JedWatson/react-select,JedWatson/react-select,22336,381
20468810,https://github.com/kylemanna/docker-openvpn,kylemanna/docker-openvpn,6527,2385
20632410,https://github.com/DaveWoodCom/XCGLogger,DaveWoodCom/XCGLogger,3631,4888
65794292,https://github.com/styled-components/styled-components,styled-components/styled-components,33299,182
34222505,https://github.com/insidegui/WWDC,insidegui/WWDC,7926,1882
20799673,https://github.com/kesenhoo/android-training-course-in-chinese,kesenhoo/android-training-course-in-chinese,10645,1281
55763295,https://github.com/akveo/blur-admin,akveo/blur-admin,11200,1181
4646198,https://github.com/litecoin-project/litecoin,litecoin-project/litecoin,3701,4786
10894716,https://github.com/irungentoo/toxcore,irungentoo/toxcore,8654,1684
16368651,https://github.com/BoltsFramework/Bolts-ObjC,BoltsFramework/Bolts-ObjC,5628,2867
30329296,https://github.com/matthewmueller/x-ray,matthewmueller/x-ray,5448,2986
69193081,https://github.com/freeCodeCamp/how-to-contribute-to-open-source,freeCodeCamp/how-to-contribute-to-open-source,4940,3383
44403028,https://github.com/TerryCavanagh/VVVVVV,TerryCavanagh/VVVVVV,6118,2583
2489216,https://github.com/JetBrains/intellij-community,JetBrains/intellij-community,11807,1086
22657662,https://github.com/wsargent/docker-cheat-sheet,wsargent/docker-cheat-sheet,19810,486
30384844,https://github.com/Flipboard/react-canvas,Flipboard/react-canvas,12614,982
20466037,https://github.com/ankurp/Dollar,ankurp/Dollar,4156,4182
5901900,https://github.com/LMAX-Exchange/disruptor,LMAX-Exchange/disruptor,13589,879
441269,https://github.com/jashkenas/coffeescript,jashkenas/coffeescript,15840,681
13628513,https://github.com/sirupsen/logrus,sirupsen/logrus,17546,581
16286131,https://github.com/mapbox/mapbox-gl-native,mapbox/mapbox-gl-native,3983,4386
5625,https://github.com/phusion/passenger,phusion/passenger,4723,3580
1285639,https://github.com/dataarts/dat.gui,dataarts/dat.gui,5333,3082
40638363,https://github.com/git-up/GitUp,git-up/GitUp,9527,1484
23056580,https://github.com/laravel/socialite,laravel/socialite,4822,3481
15532991,https://github.com/houtianze/bypy,houtianze/bypy,5763,2785
3238243,https://github.com/Fyrd/caniuse,Fyrd/caniuse,4512,3785
31040213,https://github.com/orhanobut/hawk,orhanobut/hawk,3762,4685
3118246,https://github.com/mledoze/countries,mledoze/countries,5179,3186
58605580,https://github.com/garbles/why-did-you-update,garbles/why-did-you-update,5076,3267
75566993,https://github.com/openai/universe,openai/universe,7259,2085
648414,https://github.com/jquery-validation/jquery-validation,jquery-validation/jquery-validation,10048,1381
45123943,https://github.com/tholman/github-corners,tholman/github-corners,4410,3882
28449431,https://github.com/scylladb/scylla,scylladb/scylla,6746,2285
3964514,https://github.com/accord-net/framework,accord-net/framework,4074,4279
46539448,https://github.com/crimx/ext-saladict,crimx/ext-saladict,6988,2185
22938893,https://github.com/nodesource/distributions,nodesource/distributions,8301,1782
31795422,https://github.com/facebook/jscodeshift,facebook/jscodeshift,6300,2479
117710726,https://github.com/twitchtv/twirp,twitchtv/twirp,4614,3680
193526915,https://github.com/dandavison/delta,dandavison/delta,7634,1981
4565995,https://github.com/phpseclib/phpseclib,phpseclib/phpseclib,4317,3985
2581357,https://github.com/rmtheis/tess-two,rmtheis/tess-two,3582,4985
1549395,https://github.com/celluloid/celluloid,celluloid/celluloid,3820,4586
1725199,https://github.com/github/linguist,github/linguist,8649,1685
23095149,https://github.com/yidao620c/python3-cookbook,yidao620c/python3-cookbook,9098,1578
5604798,https://github.com/selectize/selectize.js,selectize/selectize.js,12606,983
23948801,https://github.com/snowdream/awesome-android,snowdream/awesome-android,5936,2681
34757182,https://github.com/donnemartin/interactive-coding-challenges,donnemartin/interactive-coding-challenges,22296,382
13839311,https://github.com/openstack/openstack,openstack/openstack,3899,4485
98446777,https://github.com/dastergon/awesome-chaos-engineering,dastergon/awesome-chaos-engineering,4246,4079
62607227,https://github.com/yangshun/tech-interview-handbook,yangshun/tech-interview-handbook,51545,79
19416551,https://github.com/sqlitebrowser/sqlitebrowser,sqlitebrowser/sqlitebrowser,14642,781
2675355,https://github.com/javaparser/javaparser,javaparser/javaparser,3631,4888
81583227,https://github.com/marcan/takeover.sh,marcan/takeover.sh,6523,2386
6007295,https://github.com/fxsjy/jieba,fxsjy/jieba,26012,280
7056202,https://github.com/fmtlib/fmt,fmtlib/fmt,10643,1282
11530283,https://github.com/VerbalExpressions/JSVerbalExpressions,VerbalExpressions/JSVerbalExpressions,11804,1088
6093316,https://github.com/DefinitelyTyped/DefinitelyTyped,DefinitelyTyped/DefinitelyTyped,33290,183
18442377,https://github.com/lewagon/dotfiles,lewagon/dotfiles,10045,1382
33581487,https://github.com/callmecavs/layzr.js,callmecavs/layzr.js,5628,2867
2729639,https://github.com/geocoder-php/Geocoder,geocoder-php/Geocoder,3701,4786
12926963,https://github.com/reactioncommerce/reaction,reactioncommerce/reaction,11199,1182
93159992,https://github.com/sxei/chrome-plugin-demo,sxei/chrome-plugin-demo,5447,2987
14531737,https://github.com/bitcoin/bips,bitcoin/bips,4940,3383
111253639,https://github.com/tj/node-prune,tj/node-prune,3978,4387
1418150,https://github.com/mapeditor/tiled,mapeditor/tiled,7925,1883
910744,https://github.com/puppetlabs/puppet,puppetlabs/puppet,6111,2584
21290287,https://github.com/Netflix/security_monkey,Netflix/security_monkey,4156,4182
215047,https://github.com/jdg/MBProgressHUD,jdg/MBProgressHUD,15830,682
13655949,https://github.com/docker-library/official-images,docker-library/official-images,4720,3582
53658802,https://github.com/alibaba/weex,alibaba/weex,17535,582
19757917,https://github.com/maxwellito/vivus,maxwellito/vivus,13586,880
4793392,https://github.com/sqlmapproject/sqlmap,sqlmapproject/sqlmap,19786,487
104854615,https://github.com/stanfordnlp/stanza,stanfordnlp/stanza,5333,3082
149430917,https://github.com/microsoft/recommenders,microsoft/recommenders,9525,1485
64845938,https://github.com/drakeet/MultiType,drakeet/MultiType,5075,3268
215973962,https://github.com/DoctorWkt/acwj,DoctorWkt/acwj,4821,3483
46531155,https://github.com/karpathy/neuraltalk2,karpathy/neuraltalk2,5179,3186
31764022,https://github.com/adazzle/react-data-grid,adazzle/react-data-grid,4509,3786
186309296,https://github.com/lettier/3d-game-shaders-for-beginners,lettier/3d-game-shaders-for-beginners,8298,1783
17689377,https://github.com/pre-commit/pre-commit,pre-commit/pre-commit,5762,2786
14816993,https://github.com/coolwanglu/vim.js,coolwanglu/vim.js,4408,3883
13973343,https://github.com/cydrobolt/polr,cydrobolt/polr,3761,4686
16599031,https://github.com/barryclark/jekyll-now,barryclark/jekyll-now,7258,2086
677602,https://github.com/avalanche123/Imagine,avalanche123/Imagine,4071,4280
22832533,https://github.com/alibaba/anyproxy,alibaba/anyproxy,6988,2185
44109745,https://github.com/google/android-classyshark,google/android-classyshark,6746,2285
958314,https://github.com/remy/nodemon,remy/nodemon,22234,383
5793738,https://github.com/Activiti/Activiti,Activiti/Activiti,7630,1982
4682742,https://github.com/RMerl/asuswrt-merlin,RMerl/asuswrt-merlin,6520,2387
655492,https://github.com/magit/magit,magit/magit,4938,3386
69011367,https://github.com/davecheney/httpstat,davecheney/httpstat,5075,3268
25449064,https://github.com/haoel/leetcode,haoel/leetcode,14624,782
7921466,https://github.com/KhronosGroup/glTF,KhronosGroup/glTF,4614,3680
38307428,https://github.com/graphql/graphql-js,graphql/graphql-js,17519,583
34824499,https://github.com/square/leakcanary,square/leakcanary,26007,281
94889340,https://github.com/AaronJackson/vrn,AaronJackson/vrn,4316,3986
2918243,https://github.com/interconnectit/Search-Replace-DB,interconnectit/Search-Replace-DB,3581,4987
118620583,https://github.com/mozilla/TTS,mozilla/TTS,4408,3883
27549019,https://github.com/stylelint/stylelint,stylelint/stylelint,8647,1686
8780895,https://github.com/mafintosh/peerflix,mafintosh/peerflix,5628,2867
7372528,https://github.com/swig/swig,swig/swig,3897,4487
109200851,https://github.com/microsoft/azuredatastudio,microsoft/azuredatastudio,6298,2480
80358265,https://github.com/BretFisher/udemy-docker-mastery,BretFisher/udemy-docker-mastery,3631,4888
4723248,https://github.com/openlayers/openlayers,openlayers/openlayers,7925,1883
28548699,https://github.com/cassidoo/getting-a-gig,cassidoo/getting-a-gig,5446,2988
131212638,https://github.com/google/gvisor,google/gvisor,11197,1183
24910542,https://github.com/google/end-to-end,google/end-to-end,3978,4387
15183485,https://github.com/julycoding/The-Art-Of-Programming-By-July,julycoding/The-Art-Of-Programming-By-July,19751,488
53949203,https://github.com/jshjohnson/Choices,jshjohnson/Choices,4245,4080
72754314,https://github.com/chyingp/nodejs-learning-guide,chyingp/nodejs-learning-guide,6110,2585
165883,https://github.com/facebook/codemod,facebook/codemod,3820,4586
6443435,https://github.com/nats-io/nats-server,nats-io/nats-server,9095,1579
41543133,https://github.com/mobxjs/mobx-react,mobxjs/mobx-react,4716,3583
65885,https://github.com/aosp-mirror/platform_frameworks_base,aosp-mirror/platform_frameworks_base,9516,1486
75701562,https://github.com/miloyip/game-programmer,miloyip/game-programmer,12579,984
157846876,https://github.com/framer/motion,framer/motion,10641,1283
141484869,https://github.com/stewartmcgown/uds,stewartmcgown/uds,4155,4185
45273502,https://github.com/googleanalytics/autotrack,googleanalytics/autotrack,4821,3483
80039696,https://github.com/gcanti/fp-ts,gcanti/fp-ts,5932,2682
15008072,https://github.com/sindresorhus/quick-look-plugins,sindresorhus/quick-look-plugins,15827,683
4470435,https://github.com/mapstruct/mapstruct,mapstruct/mapstruct,3761,4686
73007219,https://github.com/Kapeli/Dash-iOS,Kapeli/Dash-iOS,6987,2187
9281708,https://github.com/symfony/debug,symfony/debug,7247,2087
1449773,https://github.com/red/red,red/red,4509,3786
37205440,https://github.com/dequelabs/axe-core,dequelabs/axe-core,3701,4786
126225160,https://github.com/ValveSoftware/GameNetworkingSockets,ValveSoftware/GameNetworkingSockets,5177,3188
3301623,https://github.com/tommoor/tinycon,tommoor/tinycon,4937,3387
173675448,https://github.com/EtherDream/jsproxy,EtherDream/jsproxy,8298,1783
6701057,https://github.com/emicklei/go-restful,emicklei/go-restful,4071,4280
5558246,https://github.com/substack/stream-handbook,substack/stream-handbook,13572,881
14831922,https://github.com/benhmoore/Knwl.js,benhmoore/Knwl.js,5331,3084
75785147,https://github.com/rails/webpacker,rails/webpacker,5075,3268
3671042,https://github.com/olton/Metro-UI-CSS,olton/Metro-UI-CSS,6735,2287
23281534,https://github.com/oldratlee/translations,oldratlee/translations,5762,2786
11180687,https://github.com/gohugoio/hugo,gohugoio/hugo,51274,80
2629978,https://github.com/chewiebug/GCViewer,chewiebug/GCViewer,3630,4891
19148949,https://github.com/PhilJay/MPAndroidChart,PhilJay/MPAndroidChart,33143,184
16630332,https://github.com/pagekit/vue-resource,pagekit/vue-resource,10039,1383
995750,https://github.com/VundleVim/Vundle.vim,VundleVim/Vundle.vim,22229,384
7680774,https://github.com/thinkgem/jeesite,thinkgem/jeesite,7630,1982
23092866,https://github.com/mamaral/Onboard,mamaral/Onboard,6514,2388
1579809,https://github.com/nicklockwood/iCarousel,nicklockwood/iCarousel,11804,1088
448045,https://github.com/sebastianbergmann/phpunit,sebastianbergmann/phpunit,17508,584
1625986,https://github.com/jOOQ/jOOQ,jOOQ/jOOQ,4316,3986
22864618,https://github.com/me115/linuxtools_rst,me115/linuxtools_rst,4406,3885
35732214,https://github.com/realm/SwiftLint,realm/SwiftLint,14603,783
52287,https://github.com/collectiveidea/delayed_job,collectiveidea/delayed_job,4613,3683
4057355,https://github.com/sciactive/pnotify,sciactive/pnotify,3579,4988
114523184,https://github.com/crossoverJie/JCSprout,crossoverJie/JCSprout,25984,282
620636,https://github.com/typekit/webfontloader,typekit/webfontloader,8646,1687
21088356,https://github.com/Hacker0x01/react-datepicker,Hacker0x01/react-datepicker,5627,2870
5179099,https://github.com/go-redis/redis,go-redis/redis,11191,1184
27494663,https://github.com/docker/machine,docker/machine,6297,2481
359371,https://github.com/flyerhzm/rails_best_practices,flyerhzm/rails_best_practices,3897,4487
83398100,https://github.com/alibaba/atlas,alibaba/atlas,7924,1885
25739424,https://github.com/bingoogolapple/BGABanner-Android,bingoogolapple/BGABanner-Android,3978,4387
930060,https://github.com/tapmodo/Jcrop,tapmodo/Jcrop,4244,4081
3431083,https://github.com/BradLarson/GPUImage,BradLarson/GPUImage,19704,489
26109545,https://github.com/odeke-em/drive,odeke-em/drive,5932,2682
13536393,https://github.com/alibaba/transmittable-thread-local,alibaba/transmittable-thread-local,3820,4586
81905084,https://github.com/tuhdo/os01,tuhdo/os01,9091,1580
4553246,https://github.com/facebookarchive/grace,facebookarchive/grace,4716,3583
136062240,https://github.com/DovAmir/awesome-design-patterns,DovAmir/awesome-design-patterns,12562,985
64864962,https://github.com/alibaba/freeline,alibaba/freeline,5446,2988
8135625,https://github.com/wilsonpage/fastdom,wilsonpage/fastdom,6109,2586
34268496,https://github.com/leecade/react-native-swiper,leecade/react-native-swiper,9511,1487
20451520,https://github.com/realpython/discover-flask,realpython/discover-flask,4155,4185
106024057,https://github.com/rusty1s/pytorch_geometric,rusty1s/pytorch_geometric,10638,1284
12044132,https://github.com/bitcoinbook/bitcoinbook,bitcoinbook/bitcoinbook,15819,684
41578337,https://github.com/nathancahill/split,nathancahill/split,4821,3483
72904828,https://github.com/huangyz0918/Hackintosh-Installer-University,huangyz0918/Hackintosh-Installer-University,3761,4686
104188467,https://github.com/akveo/nebular,akveo/nebular,6986,2188
5351666,https://github.com/mozilla/nunjucks,mozilla/nunjucks,7246,2088
193243,https://github.com/phonegap/phonegap,phonegap/phonegap,4071,4280
111830550,https://github.com/luckybilly/CC,luckybilly/CC,3700,4790
303762,https://github.com/acaudwell/Gource,acaudwell/Gource,8296,1785
13297858,https://github.com/vysheng/tg,vysheng/tg,5176,3189
292525,https://github.com/Stuk/jszip,Stuk/jszip,6734,2288
349241,https://github.com/jashkenas/underscore,jashkenas/underscore,25908,283
4311796,https://github.com/adam-p/markdown-here,adam-p/markdown-here,51117,81
150891532,https://github.com/cloudflare/quiche,cloudflare/quiche,4509,3786
121970354,https://github.com/BohdanOrlov/iOS-Developer-Roadmap,BohdanOrlov/iOS-Developer-Roadmap,5074,3271
1613345,https://github.com/StackExchange/Dapper,StackExchange/Dapper,13569,882
9193949,https://github.com/wallabag/wallabag,wallabag/wallabag,5761,2788
139448014,https://github.com/mixn/carbon-now-cli,mixn/carbon-now-cli,4936,3388
12271469,https://github.com/mail-in-a-box/mailinabox,mail-in-a-box/mailinabox,10038,1384
25605151,https://github.com/xmendez/wfuzz,xmendez/wfuzz,3630,4891
14944045,https://github.com/CanvasPod/Canvas,CanvasPod/Canvas,5330,3085
3602123,https://github.com/hammerjs/hammer.js,hammerjs/hammer.js,22213,385
29207621,https://github.com/caddyserver/caddy,caddyserver/caddy,33130,185
216773481,https://github.com/timqian/chinese-independent-blogs,timqian/chinese-independent-blogs,6511,2389
12618379,https://github.com/node-red/node-red,node-red/node-red,11802,1090
92254860,https://github.com/tonybeltramelli/pix2code,tonybeltramelli/pix2code,11189,1185
15221739,https://github.com/segmentio/myth,segmentio/myth,4406,3885
16501535,https://github.com/segmentio/metalsmith,segmentio/metalsmith,7625,1984
3112748,https://github.com/leereilly/games,leereilly/games,17502,585
217433767,https://github.com/facebookresearch/pytorch3d,facebookresearch/pytorch3d,4716,3583
53982546,https://github.com/marcotcr/lime,marcotcr/lime,8641,1688
41766002,https://github.com/ampproject/amphtml,ampproject/amphtml,14569,784
17381605,https://github.com/google/snappy,google/snappy,4612,3684
33891032,https://github.com/jayphelps/core-decorators,jayphelps/core-decorators,4316,3986
8200767,https://github.com/toptal/gitignore.io,toptal/gitignore.io,6296,2482
9787757,https://github.com/tools/godep,tools/godep,5626,2871
1595099,https://github.com/tboox/tbox,tboox/tbox,3579,4988
55888708,https://github.com/lessfish/underscore-analysis,lessfish/underscore-analysis,3896,4489
1333863,https://github.com/kaminari/kaminari,kaminari/kaminari,7922,1886
123243705,https://github.com/nswbmw/node-in-debugging,nswbmw/node-in-debugging,5932,2682
79954708,https://github.com/dominikh/go-tools,dominikh/go-tools,3760,4689
33155818,https://github.com/typcn/bilibili-mac-client,typcn/bilibili-mac-client,3976,4390
23727790,https://github.com/theskumar/python-dotenv,theskumar/python-dotenv,3819,4589
19748680,https://github.com/gliderlabs/logspout,gliderlabs/logspout,4242,4082
197081291,https://github.com/hecrj/iced,hecrj/iced,9082,1581
1219740,https://github.com/StylishThemes/GitHub-Dark,StylishThemes/GitHub-Dark,9509,1488
3122202,https://github.com/Reactive-Extensions/RxJS,Reactive-Extensions/RxJS,19691,490
141200054,https://github.com/tensorflow/examples,tensorflow/examples,4820,3486
20035587,https://github.com/DEAP/deap,DEAP/deap,4152,4187
11577304,https://github.com/dolphin-emu/dolphin,dolphin-emu/dolphin,7245,2089
